game_id,title,description,price,platform,genre,developer,stock_quantity,release_date
532,IN,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",$5.51,PC,Adventure,Rogahn-Funk,189,12/23/1997
533,DONEC PHARETRA MAGNA VESTIBULUM,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,$30.75,PS5,Stealth,Walsh LLC,762,08/31/2002
534,LECTUS ALIQUAM SIT AMET,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis.",$7.02,PC,Horror,Wisoky-Roberts,439,07/04/2020
535,MAURIS ENIM,Donec ut mauris eget massa tempor convallis.,$44.20,PC,Action,Frami and Sons,310,07/11/2008
536,NON,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",$57.83,Switch,Horror,"Jast, Wehner and Simonis",439,09/19/2019
537,AENEAN SIT,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",$7.09,PS5,Role-playing,Kuhlman-Jaskolski,82,08/20/2006
538,VEL AUGUE VESTIBULUM ANTE,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.",$18.18,Switch,Fighting,Carroll Group,829,03/01/2008
539,VOLUTPAT QUAM PEDE LOBORTIS,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",$14.60,PS5,Stealth,"Mills, Harber and Sipes",122,05/12/2014
540,ORNARE IMPERDIET,Proin at turpis a pede posuere nonummy.,$49.59,Switch,Action,Gutkowski-Rodriguez,620,01/07/1995
541,EROS VESTIBULUM AC EST LACINIA,Duis aliquam convallis nunc.,$24.08,Xbox,Racing,Boyer and Sons,243,08/20/1994
542,ERAT EROS,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",$42.51,PC,Adventure,Hane-Nikolaus,276,09/06/2007
543,NUNC VIVERRA DAPIBUS NULLA,Pellentesque at nulla.,$23.86,Switch,MMORPG,"Cartwright, Larson and Gutmann",373,08/21/1994
544,NON,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",$52.69,PS5,Adventure,"Shanahan, Reichert and Boyle",804,05/22/2023
545,ORCI VEHICULA CONDIMENTUM CURABITUR IN,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,$48.77,PC,Role-playing,"Herzog, Hane and Wuckert",17,08/27/2021
546,IN QUIS JUSTO MAECENAS,In hac habitasse platea dictumst.,$17.18,Xbox,MMORPG,"Kovacek, Schumm and Lesch",646,06/27/2002
547,MAECENAS PULVINAR,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",$52.75,PS5,Fighting,"Jaskolski, Yundt and Bosco",942,01/08/2022
548,DIAM,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",$32.03,PS5,Adventure,Marvin-Rempel,758,07/30/1997
549,METUS SAPIEN UT NUNC VESTIBULUM,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.",$25.60,PC,Role-playing,"Ratke, Reichert and Dooley",963,02/18/1998
550,AMET,In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,$59.05,Xbox,Racing,Harvey Inc,240,10/30/2009
551,NISL NUNC RHONCUS,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,$0.34,PS5,Action,"Hoeger, Ullrich and Kshlerin",349,05/08/1998
552,MOLLIS,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",$13.28,PC,Fighting,"Jones, Gerhold and Rempel",407,05/22/2018
553,NONUMMY INTEGER NON VELIT,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.",$3.62,Switch,Horror,Hilpert LLC,650,04/01/2017
554,ET ULTRICES POSUERE CUBILIA CURAE,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",$58.76,Xbox,MMORPG,"Heidenreich, Wilkinson and Stiedemann",29,01/23/2013
555,ADIPISCING ELIT PROIN,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,$57.71,PC,MMORPG,"McGlynn, Breitenberg and Beatty",821,12/22/2000
556,PEDE JUSTO EU,Nulla mollis molestie lorem.,$21.20,PS5,Fighting,Swift Group,767,12/14/2012
557,CRAS MI PEDE,Suspendisse accumsan tortor quis turpis. Sed ante.,$39.82,Xbox,Survival,"Bayer, Okuneva and Dibbert",253,12/08/2018
558,HAC HABITASSE,Aenean sit amet justo.,$50.46,Xbox,Strategy,Carter and Sons,20,08/17/2003
559,POSUERE CUBILIA CURAE NULLA,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",$40.61,PC,Survival,Williamson LLC,735,10/10/2007
560,ODIO,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,$36.30,PS5,Racing,"Olson, Wintheiser and Cronin",854,08/14/2002
561,ELIT PROIN INTERDUM MAURIS,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum.",$52.52,Switch,Action,Hahn LLC,996,01/10/1999
562,DONEC,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",$7.91,Switch,Sports,Kris Inc,944,12/29/2010
563,CONGUE ETIAM,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,$0.90,PS5,Sports,"Marvin, Schmidt and Boyle",826,03/07/2015
564,AC NULLA SED VEL ENIM,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",$20.93,PS5,Sports,Jacobi-Dickens,775,08/07/2016
565,SAPIEN SAPIEN NON,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",$17.25,PC,Rhythm,Boehm-Daniel,359,03/24/2005
566,AT TURPIS,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",$24.69,Switch,Rhythm,Wuckert-Shanahan,523,07/29/2023
567,CONSECTETUER EGET,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.",$6.70,PC,Adventure,McKenzie-Hartmann,87,08/28/2001
568,NULLA FACILISI CRAS,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",$35.23,PC,Puzzle,"Kunde, Erdman and Graham",275,12/06/2011
569,QUIS,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",$35.48,Switch,Adventure,Stoltenberg-Treutel,229,08/31/1995
570,AENEAN FERMENTUM DONEC UT,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",$0.42,PC,Stealth,"Douglas, Lindgren and Lakin",892,02/01/2019
571,LACINIA ERAT VESTIBULUM SED,Donec semper sapien a libero. Nam dui.,$19.62,Switch,Fighting,"O'Connell, Schamberger and Schultz",87,10/18/2015
572,MAECENAS RHONCUS,"Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",$47.48,Switch,Sports,"VonRueden, Emard and Howell",608,01/20/2007
573,NEC,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",$13.30,Xbox,Survival,Lowe LLC,823,02/22/2021
574,CONVALLIS TORTOR RISUS,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius.,$49.81,PS5,Role-playing,Predovic-Denesik,542,09/15/2006
575,ALIQUAM,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,$1.51,Switch,Rhythm,Swaniawski-Klocko,468,07/06/2023
576,VIVERRA DIAM VITAE QUAM SUSPENDISSE,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",$3.02,Xbox,Adventure,Thiel-Rolfson,478,06/10/2001
577,NULLA NISL NUNC NISL,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",$11.64,PS5,Stealth,Dare Group,905,11/25/2023
578,INTEGER ALIQUET MASSA ID LOBORTIS,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",$47.00,Xbox,Simulation,Donnelly Inc,580,07/30/2006
579,NULLA,"Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.",$46.57,Xbox,Horror,"Funk, Jacobi and Reinger",127,05/06/1996
580,LECTUS IN QUAM FRINGILLA RHONCUS,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",$40.81,PC,Survival,"Ritchie, Keebler and Lemke",129,04/21/2001
581,NULLA DAPIBUS DOLOR VEL,Nulla suscipit ligula in lacus.,$35.42,PS5,Horror,Bailey-Runolfsdottir,821,01/25/2003
582,SAPIEN IACULIS CONGUE,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,$8.09,Switch,Fighting,Orn Inc,983,12/26/2012
583,CRAS IN PURUS,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",$35.07,PC,MMORPG,"Howe, O'Conner and Runte",802,02/15/1995
584,VELIT EU EST,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",$59.94,Xbox,Stealth,Runolfsdottir LLC,788,11/26/2023
585,DONEC DIAM NEQUE VESTIBULUM EGET,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",$48.35,PC,Rhythm,Kris Inc,96,03/05/2009
586,ULTRICES LIBERO NON,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",$44.07,PC,Fighting,Sauer and Sons,275,08/22/1999
587,SAPIEN IACULIS CONGUE VIVAMUS,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.",$47.69,Xbox,Survival,West-Bode,121,08/16/2013
588,SAGITTIS SAPIEN CUM,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",$57.34,PC,Racing,Kemmer-Rau,304,09/06/2016
589,MAGNIS DIS PARTURIENT,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",$55.41,PC,Horror,"Skiles, Schmidt and DuBuque",588,08/23/1999
590,MASSA,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",$15.94,Switch,MMORPG,Schowalter LLC,483,12/11/2012
591,MAECENAS TINCIDUNT,"Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",$54.60,PC,Stealth,"Williamson, Gorczany and Crooks",460,05/25/2005
592,QUAM NEC,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",$0.53,Switch,Survival,Halvorson LLC,155,01/26/2016
